OLD_SERVICE_TITLE,OLD_SERVICE_URL,AUTHORITATIVE_AGO_TITLE,AUTHORITATIVE_AGO_SERVICE_URL,UPDATED_URL,AUTHORITATIVE_AGO_ITEMID,ASSOCIATED_DEPRECATED_ITEMIDS,ASSOCIATED_DEPRECATED_URLS
regional district boundaries - road centreline aligned,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/124,Regional District Boundaries - Road centreline aligned,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/31,YES,50e2407708664b8dabe21137ee7affe9,eeb6c556c6e8457eb9a30772eac104e6,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/124
regional districts - legally defined administrative areas of bc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/474,Regional Districts - Legally Defined Administrative Areas of BC,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/16,YES,bb7f0c48789943fbb6e3a0afb9fd4e01,763d7bbe79fe415091691a4c667f3ffb,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/474
regional geochemical survey areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/53,Regional Geochemical Survey Areas,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/7,YES,2ea7210aaa674788b5bc73a536668fc5,04d2e078e74a4c408e5fdf89c17c9a48,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/53
regional geochemical survey data,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/564,Regional Geochemical Survey Data,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/36,YES,424960998bfb4092a0ebb69f7faef18d,260ce19af66f4169a124baae810e5137,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/564
regulated private water utilities,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/567,Regulated Private Water Utilities,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/28,YES,c4610eeb0e74456bb4282ed1a74654d6,001054ff549e4d5190a305c6008ae36e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/567
reservoir permits over crown land,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/456,Reservoir Permits Over Crown Land,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/14,YES,3d3ce4bfb1a3476290a6ba06d1a70d6a,8a264c8b1cff4321af481de2c8db968d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/456
residential care locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/772,Residential Care Facilities,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/42,YES,74ed3f7360ed443883dae743a33448e2,,
resort timber administration act (rtaa) designated areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/337,Resort Timber Administration Act (RTAA) designated areas,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/13,YES,63922049e27d4e09b0e57029777e9ee6,fb086aabb0fb4f44a09b7f4a875d0caf,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/337
results - activity treatment units,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/679,RESULTS - Activity Treatment Units,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/8,YES,fe84ac3070334f2e86dc1692a54243e1,8581a26c1b3d427baa1f1a3131f4c4a3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/679
results - forest cover inventory,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/25,RESULTS - Forest Cover Inventory,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/27,YES,32e4e673fd004c6791adc0577803cf40,8922a6f04ece4a9294fa9ff4a0a9b852,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/25
results - forest cover reserve,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/389,RESULTS - Forest Cover Reserve,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/32,YES,80f9a88e75e843369994256af2a7ac3b,81a39643fd0e4478bcd0734ad99d22ff,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/389
results - forest cover silviculture,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/560,RESULTS - Forest Cover Silviculture,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/36,YES,99821353f28d4bbebba599e7d246c3e6,2200979f8e5a40c2a238cf7f6decbf44,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/560
results - openings svw,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/442,RESULTS - Openings svw,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/26,YES,99c7e9f547b040949a1312e003904543,e689ad3b8bce4ffca8a5079ad69e42a5,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/442
results - planting,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/516,RESULTS - Planting,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/20,YES,504a281864674a96b54e9b191613e6ea,b39d978f560a43b69f896b7bde7a0ef3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/516
results - standards units,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/432,RESULTS - Standards Units,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/19,YES,489b1817be2649adae9e63808e699948,6a0eb6072c2f4b82ac7456efb7769006,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/432
results openings slope aspect and elevation,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/21,RESULTS Openings Slope Aspect and Elevation,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/17,YES,6e1620c4d32d43c489a8544a7c032734,f4cd7a9dc57f4a988bc8cf1178a80ac2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/21
school districts of bc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/683,School Districts of BC,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_tantalis/MapServer/10,YES,0afac2d8c6184c6b968ff2725a1234a6,3302ba2f1f344a70b2c1d10b18243e20,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/683
schools (k-12) with francophone indicators,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/134,BC Schools - K-12 with Francophone Indicators,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/55,YES,85bacc8add11455499b6d0f53cd6d85a,8df91a52ea544ffe82a61589171159a2,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/134
sealion rafting areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/660,Sealion Rafting Areas - Coastal Resource Information Management System (CRIMS),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/53,YES,cd18e57ab78f4fa4a4310d1d170bd0b9,33b466c25c4345fd9d92a22321521b8d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/660
sechelt indian government district - legally defined administrative areas of bc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/122,Sechelt Indian Government District - Legally Defined Administrative Areas of BC,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/7,YES,d3cfb064b7914e8aad7917f6d09029d9,28e7080383e04f6b8ad21717bf4f7304,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/122
section 58 recreation orders - lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/61,Section 58 Recreation Orders - Lines,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_human_cultural_economic/MapServer/15,YES,56405b61b7f54f708f25dcf762e2c0da,8970db1c07944142a44daa6bb8bd295d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/61
section 58 recreation orders - polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/518,Section 58 Recreation Orders - Polygons,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_human_cultural_economic/MapServer/67,YES,48b74468e2944272b19cb3f1273c585e,83dda0cff44e418a88628f5db163e799,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/518
sedimentary basins,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/731,Sedimentary Basins,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/12,YES,37098f6ff62b4926a09e3a3b7735da4d,17b60ba47205442f9307b1b92b67cd72,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/731
seed planning units (spatial view),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/566,Seed Planning Units (Spatial View),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/45,YES,aa85e6cd5b804f009674de9568ed4f47,2d8909aaecce4cf2ad503e8af516a977,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/566
seed planning zones,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/571,Seed Planning Zones,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/28,YES,1430659a34d3492b9362a08d6bb4bd72,6d58cc78e96c4850a892e0c896182aad,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/571
seedlot,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/472,Seedlot,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/31,YES,646e2b1251944537bc1685661c2971e7,54681081e34b4271ab365428312cc183,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/472
seedlot collection area,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/131,Seedlot Collection Area,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/29,YES,36723e586baa49679ede305e380d446c,d3d030cdf126449ebba462b32d2bb2a0,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/131
sensitive ecosystems inventory (sei) detailed polygons with short attribute table spatial view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/178,Sensitive Ecosystems Inventory (SEI) Detailed Polygons with Short Attribute Table Spatial View,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/16,YES,17169dfe5d94475fadb80e5c17c5d036,65b1f6ccb41a4ef8b5203c793c60813e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/178
sensitive ecosystems inventory (sei) project boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/533,Sensitive Ecosystems Inventory (SEI) Project Boundaries,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/0,YES,d7e9859138d24a6c919f78f68a02b929,f879cae0db334390a129ab4936a9e39a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/533
seral stage assessment for the cariboo region,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/169,Seral Stage Assessment for the Cariboo Region,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_land_and_natural_resource/MapServer/10,YES,992213d67a3940129aacd7fea6213f91,78a4293e833f4334b5724e9b3d8f438f,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/169
service bc office locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/88,Service BC Office Locations,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/50,YES,5c757462061e4769807696eaf98ea9e0,5f30cf0f0f6443fe81c142cd844c2035,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/88
service directory (francophone),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/23,Service Directory (Francophone),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/53,YES,276bcf8527a14511bb2ec2d2f7539eb6,0512eb0d4f044988bf4a44633c66bd7e,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/23
shipwreck point locations,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/278,Shipwreck Point Locations,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/8,YES,7880806030b44546819f678389930cf6,7a5d25c0a437448fb874f48bf181137a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/278
shore unit classifications - line,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/444,Shore Unit Classifications - Line,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/33,YES,b2cf323a82184a7ab011427388a33493,efcef819a8fa42448b682e24e7e3f6b7,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/444
shore unit classifications - polygon,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/262,Shore Unit Classifications - Polygon,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/29,YES,14850d5648d34027a7836ad46a2d3755,9aee63b9665d44ac9dd57a55c82b1e51,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/262
shorebirds (unspecified) - coastal resource information management system (crims),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/4,Shorebirds (unspecified) - Coastal Resource Information Management System (CRIMS),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/6,YES,c4a2fb490deb4516a9c9e50e3d6e6d09,3b1500537fda43318c2cf73e54308733,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/4
shorezone biobanding lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/475,Shorezone Biobanding Lines,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/24,YES,d3b78a470efb4daab15389a90b743a5b,623a289a4215458c881c053e2839d365,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/475
shorezone biobanding polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/246,Shorezone Biobanding Polygons,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/19,YES,36c6c2298b114cb2a00b5ce03b566930,31082a20cef84933b264046e7d03a530,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/246
shorezone observed habitat lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/493,Shorezone Observed Habitat Lines,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/17,YES,325d270c06124ab8a59e115b71b9afeb,b5fd37c9ca884203aa57c4c460a1a8e8,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/493
shorezone observed habitat polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/353,Shorezone Observed Habitat Polygons,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/34,YES,1fd9a39b75c7446d8ef13ca061892233,edce865131944131bb198a4f88ea3f2d,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/353
shorezone shoreunit break points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/42,Shorezone Shoreunit Break Points,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/32,YES,12ba3b5c9211439381be5f9739d3b510,2932e6506e0d4b61a0622710eff3054b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/42
sites registry,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/118,Sites Registry,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/118,NO,175a70c03e9f47f382ada0d7c0a371c3,4b3e8eb689ad4836962d9161fc9262fb,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/118
sites registry (open government license),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/500,Sites Registry (Open Government Licence),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/15,YES,8b2b2b5c8c8343e1b443992f37dab052,15133987420d42b6a0ec9f70b418300e,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/500
ski resorts,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/160,Ski Resorts,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/24,YES,90f25fffb3374a8bb8632d06265a446f,a62566d216de4c04b7539c8b5ec8b600,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/160
slope/aspect categories in mule deer winter range - cariboo region,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/762,Slope-Aspect Categories in Mule Deer Winter Range - Cariboo Region,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_reg_land_and_natural_resource/MapServer/12,YES,be1be6a3d3c34e569854ad3841ced38c,,
snow survey administrative basin areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/381,Snow Survey Administrative Basin Areas,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/21,YES,d92e878dd29d455a8e949d092c153a0e,3b60a25ea27049ff954b3ebb1a3f3ac3,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/381
snowmobile management areas - access management areas (ama),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/286,Snowmobile Management Areas - Access Management Areas (AMA),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/9,YES,20a749ae515a4fc3b8a297f2bf4050e9,a81ceac856ca4df99b3ee0ec9d114d67,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/286
snowmobile management trails - access management area (ama),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/541,Snowmobile Management Trails - Access Management Area (AMA),https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_inventory/MapServer/1,YES,928596ffd0ca4402a2dc97b01da4d8ba,2e0809b026ac4adb928a6ca34ca6223b,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/541
soil mapping (soil) project boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/99,Soil Mapping (SOIL) Project Boundaries,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/14,YES,ddcd19b6da8f4e2c820f3e35020f55dc,8890dc3170ae494bb38224ecfba33bbc,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/99
soil survey spatial view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/361,Soil Survey Spatial View,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/13,YES,ee6879ca62194b88aee3a18f954a70f3,e98abcd029aa4b16aacba740432332c4,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/361
species and ecosystems at risk - (masked secured) publicly available occurrences - cdc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/406,Species and Ecosystems at Risk - (Masked Secured) Publicly Available Occurrences - CDC,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/406,NO,a5963705bcee439f85b23e3da7f60842,35aed5d47c9249b99bb9361715055d9a,https://maps.gov.bc.ca/arcserver/rest/services/mpcm/bcgwpub/MapServer/406
