OLD_WS_TITLE,OLD_WS_URL,AGO_TITLE,AGO_ITEMID,AGO_WS_URL,URL_UPDATED
terrain inventory mapping (tim) detailed polygons with short attribute table spatial view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/254,Terrain Inventory Mapping (TIM) Detailed Polygons with Short Attribute Table Spatial View,11d55a8bab5042a0ace9d3e2dce09f42,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/2,YES
terrain mapping (ter) project boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/45,Terrain Mapping (TER) Project Boundaries,310a0b391c07441985750d10ed897045,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/18,YES
terrain stability mapping (tsm) detailed polygons with short attribute table spatial view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/698,Terrain Stability Mapping (TSM) Detailed Polygons with Short Attribute Table Spatial View,d9fd9c2ce169400589ac9c5d24995f04,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/5,YES
terrestrial ecosystem information project scanned map boundary,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/214,Terrestrial Ecosystem Information Project Scanned Map Boundary,b2f66e2c86164d0e89235ebc7fc5193e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/3,YES
terrestrial ecosystem information scanned map boundary,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/626,Terrestrial Ecosystem Information Scanned Map Boundary,1ac0c1d2d4e64d81bdc7e6b83652a461,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/8,YES
terrestrial ecosystem mapping (tem) detailed polygons with short attribute table spatial view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/438,Terrestrial Ecosystem Mapping (TEM) Detailed Polygons with Short Attribute Table Spatial View,bac03e198cc94e93ba101b8fcac2904a,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/12,YES
terrestrial ecosystem mapping (tem) project boundaries,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/380,Terrestrial Ecosystem Mapping (TEM) Project Boundaries,34e80a3103564eb6b30ab491aecaa7d1,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_terrestrial_ecology/MapServer/15,YES
terrestrial protected area representation by ecosection,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/354,Terrestrial Protected Area Representation by Ecosection,9a9814a3b82f495e9b3a7af8c9df73c9,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/14,YES
terrestrial protected area representation by ecosection (not distributed),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/243,Terrestrial Protected Area Representation by Ecosection (Not Distributed),2a9039c21ff44177be697a5b8c000683,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/7,YES
terrestrial protected areas representation by biogeoclimatic unit,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/212,Terrestrial Protected Areas Representation by Biogeoclimatic Unit,1ad659c637bf47e28ddfa0ce29fbfad0,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/0,YES
terrestrial protected areas representation by biogeoclimatic zone,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/60,Terrestrial Protected Areas Representation by Biogeoclimatic Zone,11b287cc247148fdb3a06832f2a0d269,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_land_and_natural_resource/MapServer/3,YES
tourism sites (francophone),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/468,Tourism Sites (Francophone),8998b47371ce492ca85d35c274f2cc7b,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/12,YES
traplines of british columbia,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/256,Traplines of British Columbia,882681ae1ea14644b4aaa9f5cabc140f,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/39,YES
trim contour lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/35,TRIM Contour Lines,98d5ad7fb76c4c279abe3f65453ea14d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/15,YES
trim contours points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/652,TRIM Contours Points,fcc7995747064f1ebade74b42ccc16da,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/71,YES
trim cultural lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/320,TRIM Cultural Lines,57f4a2d146bb4d8aa195777f7922df40,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/56,YES
trim cultural points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/17,TRIM Cultural Points,b07f0ff3c7c8470fa9419bb196a9c66d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/5,YES
trim landcover lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/674,TRIM Landcover Lines,b1a603567a6045ccacfe9d9aa29cc00e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/87,YES
trim landcover points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/77,TRIM Landcover Points,9a9cd8726b0c4157a5b6908620561730,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/48,YES
trim miscellaneous lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/184,TRIM Miscellaneous Lines,c30bda4ffd6f4d28b10323d3f8d41622,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/95,YES
trim miscellaneous points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/268,TRIM Miscellaneous Points,09cd7821720343b5aee214587a0a126d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/52,YES
trim surface features lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/471,TRIM Surface Features Lines,58248f0c49fd47ff8c99eeeaa44e3ac2,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/74,YES
trim surface points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/148,TRIM Surface Points,d1c9c90c7ae7496da683e10e7891b8a4,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/88,YES
trim transportation lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/423,TRIM Transportation Lines,9f8f596cbfbd469c8a899d815872c649,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/37,YES
trim transportation points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/206,TRIM Transportation Points,0622bb44b6cb4ed28a81fe2011ba9d7b,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/6,YES
trim water lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/165,TRIM Water Lines,9655734092d743c199f2c8bf72df5c82,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/100,YES
trim water points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/641,TRIM Water Points,4bb3703fdafe4b83b2ebd464c14e6c3c,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/35,YES
tsunami notification zones for bc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/705,Tsunami Notification Zones for BC,acb6d682fdfa45a49239cbdd8cc533be,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_legal_admin_boundaries/MapServer/6,YES
ungulate winter range - approved,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/593,Ungulate Winter Range - Approved,5e3e867ebf4940c4b100cc4dc977b011,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/59,YES
ungulate winter range - proposed,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/11,Ungulate Winter Range - Proposed,6446daf90d18474fb941d5631ab670db,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/15,YES
urgent and primary care centres,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/836,Urgent and Primary Care Centres,da73f1abeda040b88f5b1330c43a04de,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/23,YES
utm grid lines at 1 kilometre intervals,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/514,UTM Grid Lines at 1 Kilometre Intervals,3df1758129434fe783d84bc52c3aeab3,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/98,YES
utm grid lines at 10 kilometre intervals,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/419,UTM Grid Lines at 10 Kilometre Intervals,a10f544fd8e947b7a67a61b4bd9b63f3,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/34,YES
utm zones of british columbia,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/632,UTM Zones of British Columbia,c844573a68054f898227dccc195f50c7,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/57,YES
vegetative lot,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/648,Vegetative Lot,236b1d5a794149a7bc323bf8a5ffd75e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/15,YES
video flightline points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/711,Video Flightline Points,282de20950a64924966a0aee7c359216,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_environmental_monitoring/MapServer/18,YES
visual landscape inventory,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/298,Visual Landscape Inventory,b0d6763e98d44b398197c41914d33873,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/37,YES
visual landscape inventory - screenings (polygons),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/449,Visual Landscape Inventory - Screenings (Polygons),0afed21ff3174088a8bd32fdaceabb1d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/3,YES
visual landscape inventory - viewing direction (lines),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/327,Visual Landscape Inventory - Viewing Direction (Lines),4482cd791ad54b9b906d26aa508d00cd,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/2,YES
visual landscape inventory - viewing points (spatial view),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/328,Visual Landscape Inventory - Viewing Points (Spatial View),75ab65a744274db6b23585fd5bb103e8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/5,YES
visual landscape inventory - visual sensitivity units - view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/6,Visual Landscape Inventory - Visual Sensitivity Units - View,209bd07a47724569933272cdff554acb,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/6,YES
visual resource management  - scenic areas - view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/188,Visual Resource Management  - Scenic Areas - View,4d8f54520a5143918b0e41e714b0785e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/43,YES
visual resource management - established visual quality objectives view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/0,Visual Resource Management - Established Visual Quality Objectives View,b8a392379d764b429662cc06d34a33c3,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/14,YES
vri - 2019 - forest vegetation composite dead layer (d),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/850,VRI - 2020 - Forest Vegetation Composite Dead Layer (D),f789f1177f2f480da3788bde3e2a4784,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/22,YES
vri - forest vegetation composite polygons and rank 1 layer,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/342,VRI - 2020 - Forest Vegetation Composite Rank 1 Layer (R1),c32b0653cb3c4108b2db00d4bb201b36,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_forest_vegetation/MapServer/41,YES
walk-in clinics in bc,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/859,Walk-in Clinics in BC,3da0f264da4c4bd181f9b1073f0d3f1a,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/67,YES
water allocation restrictions view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/420,Water Allocation Restrictions View,1551247033674be194254c6b5002c449,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/12,YES
water approval points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/141,Water Approval Points,c97e40f195fd4f14a75e1577143bf24c,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/43,YES
water licensed works - lines,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/144,Water Licensed Works - Lines,6e8739366a784de29861ad4f0e1bc070,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/47,YES
water licensed works - points,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/446,Water Licensed Works - Points,94255c2f65f34206b35ee41a3ecce2e3,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/36,YES
water management districts,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/336,Water Management Districts,6db342e76a85432e9855ddb33f763f7d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/38,YES
water management precincts,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/149,Water Management Precincts,6b749264880b4c079bc4700e14001789,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_admin_boundaries/MapServer/4,YES
water quality objectives reports - index,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/230,Water Quality Objectives Reports - Index,2295c39907e34090a3ac5609e01cd4d4,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/41,YES
water reserve polygons,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/66,Water Reserve Polygons,b9484258a63f4942b7eaee2e4bdcb722,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/24,YES
water reserves view,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/408,Water Reserves View,422764102258492da74f6435f3aeff3d,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/42,YES
water resource management locations - sensitive streams and protected rivers,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/413,Water Resource Management Locations - Sensitive Streams and Protected Rivers,0630ff22fc6e4dc490bd4e73032fb710,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/1,YES
water resource management streams,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/671,Water Resource Management Streams,001f827b3c1f4d71b6774d513d51e834,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/40,YES
water rights applications - public,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/330,Water Rights Applications - Public,93bb581fb6c144f98de003835d16e60b,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/7,YES
water rights licences - public,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/517,Water Rights Licences - Public,f825dcfe72c44b86beb27d3056f8b57e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/25,YES
water survey of canada sub-sub-drainage areas,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/675,Water Survey of Canada Sub-Sub-Drainage Areas,21d21c5efba1420c82a0c8e6e687c31f,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_imagery_and_base_maps/MapServer/7,YES
water users' communities,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/152,Water Users' Communities,e7d5ea6cc4b045f4b9d233c55775b3c8,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_water_management/MapServer/17,YES
waterbodies - trim enhanced base map (ebm),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/355,Waterbodies - TRIM Enhanced Base Map (EBM),0ea2f1723dac42dcbd4cee18ad745d06,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/107,YES
watercourses - trim enhanced base map (ebm),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/43,Watercourses - TRIM Enhanced Base Map (EBM),68e7eafcec79439abf55f3d9a49efc0a,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_basemapping/MapServer/22,YES
waterfowl unspecified - coastal resource information management system (crims),https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/647,Waterfowl Unspecified - Coastal Resource Information Management System (CRIMS),74e3be31d4ac40d4b3e0cf108a291585,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_wildlife_management/MapServer/29,YES
well bottom hole event,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/325,Well Bottom Hole Event,7547908059d24dd5ac679cbd439035ab,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/2,YES
well bottom hole status,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/715,Well Bottom Hole Status,8e6563b7fad8411195ee0f2ff40cf9db,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/62,YES
well directional survey,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/168,Well Directional Survey,a158c6a1df714f8db6e3e725ddfc507e,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/39,YES
well surface hole event,https://maps.gov.bc.ca/arcgis/rest/services/mpcm/bcgwpub/MapServer/106,Well Surface Hole Event,4fd9fe3b94164c7f85fbe7a70e2c6fb7,https://maps.gov.bc.ca/arcserver/rest/services/whse/bcgw_pub_whse_mineral_tenure/MapServer/56,YES
